UserId,Group,Task,Presentation,NuggetID,UserSummaryNugget
75,2,high,long,75-2-high-02,世界の平均的な1人あたりアルコール消費量は年間約6リットルである
75,2,high,long,75-2-high-03,日本の1人あたりアルコール消費量は世界平均より多い
75,2,high,long,75-2-high-04,日本の1人あたりアルコール消費量は国の中で中位に該当する
75,2,high,long,75-2-high-05,日本国内では寒い地域でアルコール消費量が多い傾向がある
75,2,high,long,75-2-high-06,日本国内では東京でアルコール消費量が多い傾向がある
75,2,high,long,75-2-high-07,日本国内では大阪でアルコール消費量が多い傾向がある
75,2,high,long,75-2-high-08,日本国内では都市部でアルコール消費量が多い傾向がある
75,2,high,long,75-2-high-09,寒い地域でアルコール消費量が多い理由は寒さをしのぐための日本酒（熱燗）の消費が多いからである
75,2,high,long,75-2-high-10,都市部でアルコール消費量が多い理由はアルコールを提供する店舗が多いからである
75,2,high,long,75-2-high-11,アルコール消費量が少ないのは高齢者が多い地域である
75,2,high,long,75-2-high-12,アルコール消費量が少ないのは健康志向の高い地域である
75,2,high,long,75-2-high-13,アルコール消費量が少ない地域については一概には言えない
75,2,high,long,75-2-high-14,アルコール消費量の地域差を知るには公的に発表されている都道府県別の詳細なデータを参照する必要がある
92,2,high,long,92-2-high-01,平均のアルコール消費量は6.2リットルである
92,2,high,long,92-2-high-02,チェコのアルコール消費量は14リットルである
92,2,high,long,92-2-high-03,ドイツのアルコール消費量は12リットルである
92,2,high,long,92-2-high-04,フランスのアルコール消費量は11リットルである
92,2,high,long,92-2-high-05,ロシアのアルコール消費量は11リットルである
99,2,high,long,99-2-high-01,アルコール消費量はその土地の文化に影響を受けることが多い
99,2,high,long,99-2-high-02,お祭りが多い青森はアルコール消費量が多い
99,2,high,long,99-2-high-03,奈良県はアルコール消費量が少ない
99,2,high,long,99-2-high-04,奈良県は歴史的建造物が多い
99,2,high,long,99-2-high-05,奈良県は仏教従事者も多い
121,2,high,long,121-2-high-01,音声対話型検索システムはアルコール消費量の具体的なデータを持ち合わせていなかった
121,2,high,long,121-2-high-02,アルコール消費量の具体的なデータを知るためには厚生労働省の国民健康栄養調査を探すとよい
121,2,high,long,121-2-high-03,アルコール消費量の具体的なデータを知るためには地方自治体の健康調査を探すとよい
121,2,high,long,121-2-high-04,アルコール消費量の具体的なデータを知るためには学術研究を探すとよい
121,2,high,long,121-2-high-05,アルコール消費量の具体的なデータを知るためには論文を探すとよい
121,2,high,long,121-2-high-06,アルコール消費量の具体的なデータを知るためにはレポートを探すとよい
122,2,high,long,122-2-high-01,一人当たりのアルコール摂取量は人それぞれである。
122,2,high,long,122-2-high-02,アメリカの調査によると大人の一人当たりのアルコール摂取量は中瓶1本ほどといわれている。
122,2,high,long,122-2-high-03,県別でアルコール消費量が多いところは様々な調査機関が実施しており一概には言えない。
122,2,high,long,122-2-high-04,国税庁が公表している県別アルコール消費量の特徴は大都市圏で多いことである。
122,2,high,long,122-2-high-05,国税庁が公表している県別アルコール消費量の特徴は酒の生産が盛んな県で多いことである。
122,2,high,long,122-2-high-06,新潟は日本酒の生産が盛んな県である。
122,2,high,long,122-2-high-07,鹿児島は焼酎の生産が盛んな県である。
122,2,high,long,122-2-high-08,国税庁が公表している県別アルコール消費量の特徴は観光地で多いことである。
122,2,high,long,122-2-high-09,ビールに限定すると北海道で消費量が多い。
122,2,high,long,122-2-high-10,北海道はビール醸造地が多い。
122,2,high,long,122-2-high-11,ビールに限定すると沖縄で消費量が多い。
122,2,high,long,122-2-high-12,沖縄はビール醸造地が多い。
122,2,high,long,122-2-high-13,ビールに限定すると大都市圏で消費量が多い。
122,2,high,long,122-2-high-14,ビールに限定すると観光地で消費量が多い。
123,2,high,long,123-2-high-01,一人当たりのアルコール消費量が多い国はドイツである
123,2,high,long,123-2-high-02,一人当たりのアルコール消費量が多い国はチェコである
123,2,high,long,123-2-high-03,一人当たりのアルコール消費量が多い国はロシアである
123,2,high,long,123-2-high-04,一人当たりのアルコール消費量が多い国はスロバキアである
123,2,high,long,123-2-high-05,ドイツはワインを多く消費する国である
123,2,high,long,123-2-high-06,チェコはワインを多く消費する国である
123,2,high,long,123-2-high-07,ロシアはワインを多く消費する国である
123,2,high,long,123-2-high-08,スロバキアはワインを多く消費する国である
123,2,high,long,123-2-high-09,ドイツはビールを多く消費する国である
123,2,high,long,123-2-high-10,チェコはビールを多く消費する国である
123,2,high,long,123-2-high-11,ロシアはビールを多く消費する国である
123,2,high,long,123-2-high-12,スロバキアはビールを多く消費する国である
123,2,high,long,123-2-high-13,一人当たりのアルコール消費量が多い国はワインを多く消費する国が多い
123,2,high,long,123-2-high-14,一人当たりのアルコール消費量が多い国はビールを多く消費する国が多い
123,2,high,long,123-2-high-15,世界的なランキングで日本の一人当たりのアルコール消費量は中ほどである
123,2,high,long,123-2-high-16,日本国内で一人当たりのアルコール消費量が多い都道府県は東京である
123,2,high,long,123-2-high-17,日本国内で一人当たりのアルコール消費量が多い都道府県は大阪である
123,2,high,long,123-2-high-18,日本国内で一人当たりのアルコール消費量が多い都道府県は福岡である
123,2,high,long,123-2-high-19,日本国内で一人当たりのアルコール消費量が多い都道府県は大都市圏が目立つ
123,2,high,long,123-2-high-20,沖縄は風習から一人当たりのアルコール消費量が多い傾向にある
123,2,high,long,123-2-high-21,沖縄は文化的特徴から一人当たりのアルコール消費量が多い傾向にある
123,2,high,long,123-2-high-22,世界的、日本国内においても正確なアルコール消費量の情報は各公的機関を確認する必要がある
124,2,high,long,124-2-high-01,日本では2019年に一人当たり8リットルの純アルコールが摂取されていた
124,2,high,long,124-2-high-02,この情報は世界保健機関の情報による
124,2,high,long,124-2-high-03,節度ある飲酒が大切である
125,2,high,long,125-2-high-01,国ごとのアルコール消費量が最も多い国はベラルーシである
125,2,high,long,125-2-high-02,国ごとのアルコール消費量が2位の国はリトアニアである
125,2,high,long,125-2-high-03,国ごとのアルコール消費量が3位の国はチェコである
125,2,high,long,125-2-high-04,国ごとのアルコール消費量が4位の国はロシアである
125,2,high,long,125-2-high-05,アルコール消費量が多い国にフランスが含まれる
125,2,high,long,125-2-high-06,アルコール消費量が多い国にドイツが含まれる
125,2,high,long,125-2-high-07,国ごとのアルコール消費量のランキングに日本が含まれる
125,2,high,long,125-2-high-08,県ごとのアルコール消費量が最も多いのは東京である
125,2,high,long,125-2-high-09,県ごとのアルコール消費量が最も多いのは大阪である
125,2,high,long,125-2-high-10,県ごとのアルコール消費量が多い地域に北海道などの酒造が盛んな地域が含まれる
125,2,high,long,125-2-high-11,アルコール消費量に関する継続的なデータは少ない
125,2,high,long,125-2-high-12,市町村ごとのアルコール消費量データは基本的に公開されていない
126,2,high,long,126-2-high-01,世界でより多くのアルコールを消費している国はベラルーシである
126,2,high,long,126-2-high-02,ベラルーシの一人あたりアルコール消費量は平均17～18リットルである
126,2,high,long,126-2-high-03,アルコールを消費しない国はアフガニスタンなどのイスラム圏の国々である
126,2,high,long,126-2-high-04,イスラム圏の国々では国教の教えにより公にアルコールを消費できない
126,2,high,long,126-2-high-05,日本国内でより多くのアルコールを消費しているのは沖縄である
126,2,high,long,126-2-high-06,国のアルコール消費量は年度によって変動する
126,2,high,long,126-2-high-07,県のアルコール消費量は年度によって変動する
126,2,high,long,126-2-high-08,国のアルコール消費量は環境によって変動する
126,2,high,long,126-2-high-09,県のアルコール消費量は環境によって変動する
126,2,high,long,126-2-high-10,詳細なアルコール消費量の数値を知りたい場合はWHOが公開している資料を見るとよい
126,2,high,long,126-2-high-11,詳細なアルコール消費量の数値を知りたい場合は厚生労働省が公開している資料を見るとよい
127,2,high,long,127-2-high-01,1人当たりのアルコール消費量は世界平均で年間約6リットルである
127,2,high,long,127-2-high-02,アルコール消費量が最も多い地域は東ヨーロッパである
127,2,high,long,127-2-high-03,アルコール消費量が低い地域は北アフリカである
127,2,high,long,127-2-high-04,アルコール消費量が低い地域は中東である
127,2,high,long,127-2-high-05,アルコール消費量が低い背景には文化的な要因が関係している
127,2,high,long,127-2-high-06,アルコール消費量が低い背景には宗教的な要因が関係している
127,2,high,long,127-2-high-07,日本国内で最もアルコール消費量が多いのは東京である
127,2,high,long,127-2-high-08,東京には飲食店が最も多い
127,2,high,long,127-2-high-09,東京はビジネスの場として利用されることが多い
127,2,high,long,127-2-high-10,東京は社交の場として利用されることが多い
128,2,high,long,128-2-high-01,WHOが独自に調査している直近のデータは公式サイトで確認できる
128,2,high,long,128-2-high-02,厚生労働省が独自に調査している直近のデータは公式サイトで確認できる
128,2,high,long,128-2-high-03,各地方自治体・市町村が独自に調査している直近のデータは公式サイトで確認できる
128,2,high,long,128-2-high-04,公式サイトで直近のデータを確認すれば比較が可能である
129,2,high,long,129-2-high-01,日本の平均アルコール摂取量は7～8L程度である
129,2,high,long,129-2-high-02,ドイツの平均アルコール摂取量は10L程度である
129,2,high,long,129-2-high-03,ロシアの平均アルコール摂取量は10L程度である
129,2,high,long,129-2-high-04,日本の平均アルコール摂取量はドイツやロシアと比べて中程度である
129,2,high,long,129-2-high-05,日本の平均アルコール摂取量はアメリカと同程度である
129,2,high,long,129-2-high-06,日本の平均アルコール摂取量はアジアの国のなかでは多い方である
129,2,high,long,129-2-high-07,中東地域では宗教上の問題でアルコール摂取が制限されている
129,2,high,long,129-2-high-08,中東地域のアルコール摂取量は非常に少ない
129,2,high,long,129-2-high-09,新潟では酒の生産が活発である
129,2,high,long,129-2-high-10,日本国内では新潟のアルコール摂取量が多い
129,2,high,long,129-2-high-11,秋田では酒の生産が活発である
129,2,high,long,129-2-high-12,日本国内では秋田のアルコール摂取量が多い
129,2,high,long,129-2-high-13,日本国内で次いでアルコール摂取量が多いのは北海道である
129,2,high,long,129-2-high-14,ビールの消費が多いのは北海道である
129,2,high,long,129-2-high-15,日本国内でアルコール摂取量が少ないのは奈良県である
130,2,high,long,130-2-high-01,日本のアルコール摂取量は世界的に見て平均かやや低い程度である
130,2,high,long,130-2-high-02,国内でアルコール摂取量が多い地域は東京である
130,2,high,long,130-2-high-03,国内でアルコール摂取量が多い地域は大阪である
130,2,high,long,130-2-high-04,国内でアルコール摂取量が多い地域は都市部である
130,2,high,long,130-2-high-05,都市部では外食の機会が多い
130,2,high,long,130-2-high-06,国外でアルコール摂取量が多い地域はヨーロッパである
130,2,high,long,130-2-high-07,ドイツはアルコール摂取量が多い国としてランキングに名前があがる
130,2,high,long,130-2-high-08,チェコはアルコール摂取量が多い国としてランキングに名前があがる
131,2,high,long,131-2-high-01,一般的に女性より男性の方が1日あたりのアルコール消費量が多い
131,2,high,long,131-2-high-02,成人男性は1日に20g程度のアルコール消費が健康的とされている
131,2,high,long,131-2-high-03,成人女性は1日に10g程度のアルコール消費が健康的とされている
131,2,high,long,131-2-high-04,アルコールの消費量は国によって異なる
131,2,high,long,131-2-high-05,国のガイドラインを参考にするとよい
132,2,high,long,132-2-high-01,東欧などの国はアルコール消費量が多い（約10L）
132,2,high,long,132-2-high-02,東欧などの国はアルコール消費量は約10Lである
132,2,high,long,132-2-high-03,中東などの国はアルコール消費量がゼロに近い
132,2,high,long,132-2-high-04,日本のアルコール消費量は約8~9Lである
132,2,high,long,132-2-high-05,北陸地方の都道府県はアルコール消費量が多い
132,2,high,long,132-2-high-06,北海道の都道府県はアルコール消費量が多い
132,2,high,long,132-2-high-07,北陸地方で消費量が多い理由は寒冷地域であるためである
132,2,high,long,132-2-high-08,北海道で消費量が多い理由は寒冷地域であるためである
132,2,high,long,132-2-high-09,北陸地方で消費量が多い理由は酒造文化が盛んだからである
132,2,high,long,132-2-high-10,北海道で消費量が多い理由は酒造文化が盛んだからである
133,2,high,long,133-2-high-01,WHOが年間の一人当たりのアルコール消費量をリットルあたりで公開している
133,2,high,long,133-2-high-02,各国の政府が年間の一人当たりのアルコール消費量をリットルあたりで公開している
133,2,high,long,133-2-high-03,最新のアルコール消費量データは2020年あたりのものである
134,2,high,long,134-2-high-01,日本の一人当たりのアルコール消費量を1とすると、ヨーロッパは1.4～1.8である。
134,2,high,long,134-2-high-02,アメリカの一人当たりのアルコール消費量はヨーロッパと同様である。
134,2,high,long,134-2-high-03,アジアの一人当たりのアルコール消費量は0.8～1.2で、日本と同じくらいである。
134,2,high,long,134-2-high-04,イスラム圏（中近東など）はアルコールが禁じられているので一人当たりの消費量は0～0.2くらいである。
134,2,high,long,134-2-high-05,都道府県ごとの一人当たりのアルコール消費量の比較は、ビール、日本酒、ワインなどがあるため総合的には言えない。
134,2,high,long,134-2-high-06,酒蔵が多い新潟県などは日本酒消費量が多い。
134,2,high,long,134-2-high-07,東京は飲食店が多いためアルコール消費量も多いといえる。
134,2,high,long,134-2-high-08,都市部は飲食店が多いためアルコール消費量も多いといえる。
134,2,high,long,134-2-high-09,市ごとの一人当たりのアルコール消費量の比較には、保健所などのデータを細かく検討する必要がある。
135,2,high,long,135-2-high-01,一人当たりのアルコール摂取量は国で異なる
135,2,high,long,135-2-high-02,一人当たりのアルコール摂取量は地域で異なる
135,2,high,long,135-2-high-03,一人当たりのアルコール摂取量は社会的要因で異なる
135,2,high,long,135-2-high-04,ヨーロッパはアルコール摂取量が高い
135,2,high,long,135-2-high-05,東欧地域はアルコール摂取量が高い
135,2,high,long,135-2-high-06,中東の一部地域ではアルコール摂取量が低い
135,2,high,long,135-2-high-07,東南アジアの一部地域ではアルコール摂取量が低い
135,2,high,long,135-2-high-08,日本では都市部よりも地方のほうがアルコール摂取量が高い傾向である
135,2,high,long,135-2-high-09,日本で摂取されるアルコールはビールが中心である
135,2,high,long,135-2-high-10,日本で摂取されるアルコールは日本酒が中心である
135,2,high,long,135-2-high-11,日本で摂取されるアルコールはウイスキーが中心である
135,2,high,long,135-2-high-12,焼酎など地方に特化したアルコールも日本にはある
136,2,high,long,136-2-high-01,ガイドラインにおける飲酒量は日本と外国で違いがある
136,2,high,long,136-2-high-02,飲酒量の違いはアセトアルデヒドの量による
136,2,high,long,136-2-high-03,どこの国も男性より女性の方がアルコールの消費量は少なく設定されている
136,2,high,long,136-2-high-04,女性のアルコール消費量が少なく設定されているのは体重による影響が大きい
136,2,high,long,136-2-high-05,女性のアルコール消費量が少なく設定されているのは体格による影響が大きい
136,2,high,long,136-2-high-06,女性のアルコール消費量が少なく設定されているのは水分の含有量による影響が大きい
136,2,high,long,136-2-high-07,女性のアルコール消費量が少なく設定されているのは体脂肪率による影響が大きい
137,2,high,long,137-2-high-01,アルコール摂取には体に良い面がある
137,2,high,long,137-2-high-02,アルコール摂取には体に悪い面がある
137,2,high,long,137-2-high-03,アルコール摂取量は国によって異なる
137,2,high,long,137-2-high-04,アルコール摂取量は個人によって異なる
137,2,high,long,137-2-high-05,アルコールの過剰摂取は肝硬変につながる
137,2,high,long,137-2-high-06,アルコールの過剰摂取はアルコール依存症につながる
137,2,high,long,137-2-high-07,東欧の一部の国ではアルコール摂取量が多い
137,2,high,long,137-2-high-08,アジアの一部の国ではアルコール摂取量が多い
137,2,high,long,137-2-high-09,国内のアルコール摂取量は厚労省が公表する数値を調査する必要がある
137,2,high,long,137-2-high-10,国内のアルコール摂取量は自治体が公表する数値を調査する必要がある
137,2,high,long,137-2-high-11,健康面に配慮して無理をしないことが重要である
138,2,high,long,138-2-high-01,世界の一人当たりのアルコール消費量の平均は6.2リットルである
138,2,high,long,138-2-high-02,日本の一人当たりのアルコール消費量は8リットルである
138,2,high,long,138-2-high-03,日本の一人当たりのアルコール消費量は世界平均より若干多い
138,2,high,long,138-2-high-04,日本の中では都市部のアルコール消費量が多い傾向がある
138,2,high,long,138-2-high-05,都市部のアルコール消費量が多いのは飲食店の多さに比例すると言われている
138,2,high,long,138-2-high-06,都市部のアルコール消費量が多いのは居酒屋の多さに比例すると言われている
139,2,high,long,139-2-high-01,一人当たりのアルコール消費量についてのデータを報告している機関・団体はたくさんある
139,2,high,long,139-2-high-02,最新かつ正確なデータを得るためには、信頼おける団体が発行した最新のデータを参照する必要がある
139,2,high,long,139-2-high-03,アルコールの消費量は、それぞれの国により明らかな差がある
139,2,high,long,139-2-high-04,アルコールの消費量は、それぞれの地域の文化などにより明らかな差がある
139,2,high,long,139-2-high-05,アルコールの消費量は、それぞれの宗教などにより明らかな差がある
139,2,high,long,139-2-high-06,アルコールの消費量は、それぞれの伝統的概念などにより明らかな差がある
139,2,high,long,139-2-high-07,アルコールの消費量のデータを求める際には、文化・宗教・伝統的概念などのバックグラウンド的データも必ず含める必要がある
139,2,high,long,139-2-high-08,アルコールの消費量のデータとともに健康情報などのデータも含めた報告を参照すると、アルコールの消費が健康におよぼす影響について知ることができる
140,2,high,long,140-2-high-01,WHOによる国ごとのアルコール消費量の1位はヨーロッパである
140,2,high,long,140-2-high-02,ヨーロッパの中でもチェコが多い
140,2,high,long,140-2-high-03,ヨーロッパの中でもドイツの消費が多い
140,2,high,long,140-2-high-04,ヨーロッパの中でも中央ヨーロッパの消費が多い
140,2,high,long,140-2-high-05,ヨーロッパの中でも東欧の消費が多い
140,2,high,long,140-2-high-06,国ごとのアルコール消費量の2位はロシアである
140,2,high,long,140-2-high-07,日本を含むアジアはアルコール消費量で5位である
140,2,high,long,140-2-high-08,アジアでは日本のアルコール消費量が比較的多い
140,2,high,long,140-2-high-09,アジアでは韓国のアルコール消費量が比較的多い
9,3,high,long,9-3-high-01,1人当たりのアルコール消費量は国によって異なる
9,3,high,long,9-3-high-02,1人当たりのアルコール消費量は地域によって異なる
9,3,high,long,9-3-high-03,WHOが1人当たりのアルコール消費量の統計を出している
9,3,high,long,9-3-high-04,アルコール消費量には文化的背景が影響している
9,3,high,long,9-3-high-05,欧州はアルコール消費量が多い
9,3,high,long,9-3-high-06,中東はお酒を宗教的に禁じられているため消費量が少ない
17,3,high,long,17-3-high-01,一人当たりのアルコールの消費量が多い国はチェコ共和国である
17,3,high,long,17-3-high-02,チェコ共和国はビールの消費量が多い
17,3,high,long,17-3-high-03,一人当たりのアルコールの消費量が少ない国はクウェートである
17,3,high,long,17-3-high-04,一人当たりのアルコールの消費量が少ない国はパキスタンである
17,3,high,long,17-3-high-05,クウェートでアルコール消費量が少ないのは宗教的な理由が考えられる
17,3,high,long,17-3-high-06,パキスタンでアルコール消費量が少ないのは宗教的な理由が考えられる
17,3,high,long,17-3-high-07,チェコ共和国の年間の一人当たり純アルコール消費量は14リットルである
17,3,high,long,17-3-high-08,クウェートの年間の一人当たり純アルコール消費量は0リットルに近い数値である
17,3,high,long,17-3-high-09,パキスタンの年間の一人当たり純アルコール消費量は0リットルに近い数値である
17,3,high,long,17-3-high-10,アルコール消費量はその国の文化に影響される
17,3,high,long,17-3-high-11,アルコール消費量はその国の気候に影響される
17,3,high,long,17-3-high-12,アルコール消費量はその国の宗教に影響される
17,3,high,long,17-3-high-13,都市と地方を比較すると、一般的に都市の方が一人当たりのアルコールの消費量は高い
17,3,high,long,17-3-high-14,都市の方が飲酒できる場所が多いことが、アルコール消費量が高い理由の一つである
17,3,high,long,17-3-high-15,都市の方が社交の機会が多いことが、アルコール消費量が高い理由の一つである
17,3,high,long,17-3-high-16,都市の方が経済的余裕があることが、アルコール消費量が高い理由の一つである
20,3,high,long,20-3-high-01,一人当たりのアルコール消費量は5l程度である
20,3,high,long,20-3-high-02,世界で一番多くアルコールを消費している国はチェコである
20,3,high,long,20-3-high-03,チェコでは年間15lものアルコールが飲まれているデータがある
20,3,high,long,20-3-high-04,アジアで一番アルコールを消費している国は韓国である
20,3,high,long,20-3-high-05,韓国では焼酎などが人気である
20,3,high,long,20-3-high-06,日本では首都圏でのアルコール消費量が最も多い
20,3,high,long,20-3-high-07,日本では日本酒など多様なお酒が好まれている
20,3,high,long,20-3-high-08,日本ではビールなど多様なお酒が好まれている
32,3,high,long,32-3-high-01,一人当たりのアルコール消費量は欧州で高い
32,3,high,long,32-3-high-02,一人当たりのアルコール消費量はアジア圏では低い
32,3,high,long,32-3-high-03,日本の一人当たりのアルコール消費量は平均的である
32,3,high,long,32-3-high-04,日本では年間7，8ℓのアルコールが消費されている
32,3,high,long,32-3-high-05,チェコでは一人当たり年間14ℓのアルコールが消費されている
32,3,high,long,32-3-high-06,一人当たりのアルコール消費量はWHOの発表による
34,3,high,long,34-3-high-01,アルコールの消費量は各国によって違いがみられる
34,3,high,long,34-3-high-02,ヨーロッパ諸国のほうが日本よりアルコールの消費量ははるかに多い
34,3,high,long,34-3-high-03,アルコールの消費量はビールや蒸留酒など消費される各アルコールの種類の総計から割り出されている
34,3,high,long,34-3-high-04,最新のアルコール消費量の情報を知りたい場合はWHOの報告を参照することが勧められる
34,3,high,long,34-3-high-05,最新のアルコール消費量の情報を知りたい場合は各国の法的機関の報告を参照することが勧められる
35,3,high,long,35-3-high-01,アジアの一人当たりのアルコール消費量は全体的に低いとされている
35,3,high,long,35-3-high-02,中国の一人当たりのアルコール消費量は高い
35,3,high,long,35-3-high-03,韓国の一人当たりのアルコール消費量は高い
35,3,high,long,35-3-high-04,イスラム教徒が多いマレーシアの一人当たりのアルコール消費量は低い
35,3,high,long,35-3-high-05,イスラム教徒が多いインドネシアの一人当たりのアルコール消費量は低い
35,3,high,long,35-3-high-06,アメリカの一人当たりのアルコール消費量は中程度である
35,3,high,long,35-3-high-07,ヨーロッパの一人当たりのアルコール消費量は東ヨーロッパが高い傾向にある
35,3,high,long,35-3-high-08,ヨーロッパの一人当たりのアルコール消費量はドイツなどが高い傾向にある
35,3,high,long,35-3-high-09,日本では東京都の一人当たりのアルコール摂取量が最も多い
35,3,high,long,35-3-high-10,日本では大阪府の一人当たりのアルコール摂取量が2番目に多い
35,3,high,long,35-3-high-11,日本では愛知県の一人当たりのアルコール摂取量が3番目に多い
35,3,high,long,35-3-high-12,日本の一人当たりのアルコール消費量は人口に比例して増加する傾向がある
35,3,high,long,35-3-high-13,日本の一人当たりのアルコール消費量は外食産業に比例して増加する傾向がある
35,3,high,long,35-3-high-14,日本の一人当たりのアルコール消費量はビジネスに比例して増加する傾向がある
36,3,high,long,36-3-high-01,アルコールを摂取する時期によって格差が生まれる
36,3,high,long,36-3-high-02,アルコールを摂取する年代によって格差が生まれる
36,3,high,long,36-3-high-03,その時々のデータを調べることで正確な統計が得られる
41,3,high,long,41-3-high-01,日本人の1日のアルコールの平均消費量は2杯である
41,3,high,long,41-3-high-02,最も多くアルコールが飲まれているのは東京である
41,3,high,long,41-3-high-03,最も多くアルコールが飲まれているのは大阪である
41,3,high,long,41-3-high-04,最も多くアルコールが飲まれているのは大都市圏である
41,3,high,long,41-3-high-05,最も少なくアルコールが飲まれているのは地方の農村部である
41,3,high,long,41-3-high-06,アルコールの種類としてはビールが日本で最も多く消費されている
41,3,high,long,41-3-high-07,ビールは世界的にも最も多く消費されているアルコールの種類である
41,3,high,long,41-3-high-08,性別の違いでは男性のアルコール消費量が多い
41,3,high,long,41-3-high-09,近年では女性のアルコール消費量も増えつつある
45,3,high,long,45-3-high-01,人間一人あたりのアルコールの消費量は国によって違う
45,3,high,long,45-3-high-02,WHOによると平均一人あたりのアルコール消費量は6リットルである
45,3,high,long,45-3-high-03,ヨーロッパの国でアルコール消費量が多い
45,3,high,long,45-3-high-04,チェコでアルコール消費量が多い
45,3,high,long,45-3-high-05,ドイツでアルコール消費量が多い
45,3,high,long,45-3-high-06,アイルランドでアルコール消費量が多い
45,3,high,long,45-3-high-07,日本では東京でアルコール消費量が多い
45,3,high,long,45-3-high-08,日本では大阪でアルコール消費量が多い
46,3,high,long,46-3-high-01,１人当たりのアルコール消費量を世界別で検索した場合、ある程度明確な答えが出た
46,3,high,long,46-3-high-02,１人当たりのアルコール消費量をアジアの国別で検索した場合、ある程度明確な答えが出た
46,3,high,long,46-3-high-03,日本の県別で１人当たりのアルコール消費量を検索した場合、明確な答えが得られなかった
53,3,high,long,53-3-high-01,日本における一人当たりのアルコール消費量は8～9リットルくらいである
53,3,high,long,53-3-high-02,日本では国や県レベルでのアルコール消費量データは公表されていない
53,3,high,long,53-3-high-03,日本では男性は女性の2倍以上アルコールを消費する傾向がある
53,3,high,long,53-3-high-04,男性のアルコール消費量が多い理由には接待が多いことがある
53,3,high,long,53-3-high-05,男性のアルコール消費量が多い理由には付き合いが多いことがある
53,3,high,long,53-3-high-06,女性は健康志向であるためアルコール消費量が少ない
53,3,high,long,53-3-high-07,日本では個人レベルでのアルコール消費量の差が大きい
53,3,high,long,53-3-high-08,日本では個人差が大きいため一概に比較することはできない
57,3,high,long,57-3-high-01,アルコール消費量は国によって異なる
57,3,high,long,57-3-high-02,アルコール消費量は地域によって異なる
57,3,high,long,57-3-high-03,アルコール消費量は文化によって異なる
57,3,high,long,57-3-high-04,世界保健機関によると世界の平均アルコール消費量は6リットルである
57,3,high,long,57-3-high-05,ヨーロッパは比較的アルコール消費量が多い
57,3,high,long,57-3-high-06,アジアは比較的アルコール消費量が少ない
57,3,high,long,57-3-high-07,アフリカの一部地域は比較的アルコール消費量が少ない
57,3,high,long,57-3-high-08,アルコール消費量はそれぞれの基準に照らし合わせて判断すると良い
61,3,high,long,61-3-high-01,一人あたりのアルコール消費量が多い国はチェコである
61,3,high,long,61-3-high-02,一人あたりのアルコール消費量が多い国はアイルランドである
61,3,high,long,61-3-high-03,一人あたりのアルコール消費量が多い国はロシアである
61,3,high,long,61-3-high-04,一人あたりのアルコール消費量が少ない国はリビアである
61,3,high,long,61-3-high-05,一人あたりのアルコール消費量が少ない国はイランである
61,3,high,long,61-3-high-06,一人あたりのアルコール消費量が少ない国はインドネシアである
61,3,high,long,61-3-high-07,イスラム系の国では宗教的な理由によりアルコール消費量が少ない
61,3,high,long,61-3-high-08,日本国内のアルコール消費量に関する正確な情報は統計などが公開されていないためわからない
63,3,high,long,63-3-high-01,飲酒の文化があるヨーロッパ諸国の消費量が多い
63,3,high,long,63-3-high-02,チェコの飲酒消費量が多い
63,3,high,long,63-3-high-03,ドイツの飲酒消費量が多い
63,3,high,long,63-3-high-04,フランスの飲酒消費量が多い
63,3,high,long,63-3-high-05,ロシアの飲酒消費量が多い
63,3,high,long,63-3-high-06,日本国内の都道府県で比較すると沖縄の消費量が多い
63,3,high,long,63-3-high-07,日本国内の都道府県で比較すると北海道の消費量が多い
63,3,high,long,63-3-high-08,日本国内の都道府県の飲酒消費量は年の取り方で変動がある
63,3,high,long,63-3-high-09,日本国内の都道府県の飲酒消費量は統計の取り方で変動がある
69,3,high,long,69-3-high-01,日本国内では都市部ほど一人当たりのアルコール消費量が多いことがわかった
69,3,high,long,69-3-high-02,日本国内で東京と北海道を比較すると地域によってアルコール消費量に違いがある
69,3,high,long,69-3-high-03,日本国内で関東と東北を比較すると地域によってアルコール消費量に違いがある
69,3,high,long,69-3-high-04,日本の年間一人当たりのアルコール消費量は7リットルである
69,3,high,long,69-3-high-05,韓国の年間一人当たりのアルコール消費量は10リットルである
69,3,high,long,69-3-high-06,台湾の年間一人当たりのアルコール消費量は3リットル程度である
69,3,high,long,69-3-high-07,日本のアルコール消費量は中間よりもやや高い
69,3,high,long,69-3-high-08,ヨーロッパではドイツのアルコール消費量が高い
69,3,high,long,69-3-high-09,ドイツの年間一人当たりのアルコール消費量は10リットルである
69,3,high,long,69-3-high-10,ドイツのアルコール消費量は日本よりも多い
69,3,high,long,69-3-high-11,ドイツのアルコール消費量は韓国とほぼ同じである
70,3,high,long,70-3-high-01,一人当たりのアルコールの消費量は国の点から様々である
70,3,high,long,70-3-high-02,一人当たりのアルコールの消費量は宗教上の点から様々である
70,3,high,long,70-3-high-03,ヨーロッパは一人当たりのアルコールの消費量が比較的多い
70,3,high,long,70-3-high-04,中東の国などでは一人当たりのアルコールの消費量がゼロの国もある
80,3,high,long,80-3-high-01,一人当たりのアルコール消費量は82ℓ程である
84,3,high,long,84-3-high-01,ヨーロッパの一人当たりのアルコール消費量は特に多い
84,3,high,long,84-3-high-02,チェコは一人当たりのアルコール消費量が多い
